time,received_at,cloud_event_id,MESSAGES.COM.MDI.APPLICATIONS.MSP.DATACOLLECTOR.ACC_X (m/s²),MESSAGES.COM.MDI.APPLICATIONS.MSP.DATACOLLECTOR.ACC_Y (m/s²),MESSAGES.COM.MDI.APPLICATIONS.MSP.DATACOLLECTOR.ACC_Z (m/s²)
2024-09-15T08:23:30.066,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.068,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.071,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.073,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.075,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.078,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.080,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.083,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.085,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.088,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.090,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.093,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.095,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.098,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.100,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.103,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.105,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.107,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.110,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.112,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.115,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,0
2024-09-15T08:23:30.117,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.120,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.122,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.125,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.127,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.130,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.132,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.135,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.137,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,0
2024-09-15T08:23:30.139,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.142,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.144,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.147,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.149,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.152,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.154,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.157,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.159,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.162,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.164,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,0
2024-09-15T08:23:30.167,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.169,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.171,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.174,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.176,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.179,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.181,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,0
2024-09-15T08:23:30.184,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.186,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.189,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.191,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.194,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.196,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.199,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.201,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.203,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,0
2024-09-15T08:23:30.206,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,0
2024-09-15T08:23:30.208,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,0
2024-09-15T08:23:30.211,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.213,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.216,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.218,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.221,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.223,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.226,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.228,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.231,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,0
2024-09-15T08:23:30.233,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.235,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.238,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.240,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.243,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.245,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.248,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.250,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.253,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.255,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.258,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.260,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.263,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.265,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.267,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.270,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.272,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.275,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.277,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,0
2024-09-15T08:23:30.280,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.282,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.285,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.287,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.290,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.292,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.295,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.297,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.299,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.302,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.304,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.307,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.309,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.312,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.314,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.317,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.319,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.322,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.324,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.327,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.329,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.331,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,0
2024-09-15T08:23:30.334,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.336,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.339,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.341,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.344,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.346,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.349,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.351,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,3.765753599999999,-0.6276255999999999
2024-09-15T08:23:30.354,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.356,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.359,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.361,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.363,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.366,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.368,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.371,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.373,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.376,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.378,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.381,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.383,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.386,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.388,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.391,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.393,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.395,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.398,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.400,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,0
2024-09-15T08:23:30.403,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.405,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.408,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.410,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.413,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.415,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.418,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.420,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.423,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,0
2024-09-15T08:23:30.425,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.427,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.430,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.432,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.435,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.437,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.440,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.442,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.445,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,0
2024-09-15T08:23:30.447,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,0
2024-09-15T08:23:30.450,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.452,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.455,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.457,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.460,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.462,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.464,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.467,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.469,2024-09-15T08:23:58.000,1946512054084960518,10.042009599999998,5.021004799999999,0
2024-09-15T08:23:30.472,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,0
2024-09-15T08:23:30.474,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.477,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.479,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.482,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.484,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.487,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.489,2024-09-15T08:23:58.000,1946512054084960518,8.159132799999998,4.393379199999999,0
2024-09-15T08:23:30.492,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.494,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.496,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.499,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.501,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.504,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.506,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.509,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.511,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.514,2024-09-15T08:23:58.000,1946512054084960518,9.414383999999998,4.393379199999999,0
2024-09-15T08:23:30.516,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.519,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.521,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.524,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.526,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,0
2024-09-15T08:23:30.528,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.531,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.533,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.536,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.538,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.541,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-1.2552511999999998
2024-09-15T08:23:30.543,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-1.2552511999999998
2024-09-15T08:23:30.546,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.548,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.551,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.553,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.556,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-0.6276255999999999
2024-09-15T08:23:30.558,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,5.021004799999999,-0.6276255999999999
2024-09-15T08:23:30.560,2024-09-15T08:23:58.000,1946512054084960518,8.786758399999998,4.393379199999999,-1.2552511999999998
